relative_path,split,label,label_id,kind,source_relative_path,source_name,source_group,visual_group,online_augment,sha256,source_sha256,width,height
train/organic/organic_train_v9_aug_026.jpg,train,organic,2,v9_augmentation,train/organic/esp32-cam-2026-08-01T09-25-50-582Z.jpg,esp32-cam-2026-08-01T09-25-50-582Z,organic/esp32-cam-2026-08-01T09-25-50-582Z,lime_1,False,da84a71fab35003d9167f73b7d2ffac0bede35b4ae304dec3887d5290b5e9908,f6a751a8405791cae42c50011af05a691b578e45c30b239b946b608d0206c2a6,320,240
train/organic/organic_train_v9_aug_027.jpg,train,organic,2,v9_augmentation,train/organic/esp32-cam-2026-08-01T09-25-50-582Z.jpg,esp32-cam-2026-08-01T09-25-50-582Z,organic/esp32-cam-2026-08-01T09-25-50-582Z,lime_1,False,b2f280aed29107ddea2338e3cfb9e1193954bcc30ba731992941064de005bfa0,f6a751a8405791cae42c50011af05a691b578e45c30b239b946b608d0206c2a6,320,240
train/organic/organic_train_v9_aug_028.jpg,train,organic,2,v9_augmentation,train/organic/esp32-cam-2026-08-01T09-25-50-582Z.jpg,esp32-cam-2026-08-01T09-25-50-582Z,organic/esp32-cam-2026-08-01T09-25-50-582Z,lime_1,False,05f4c93051812dd116965a12f61e62c9eaebda1006a84f59ad6c6802600e8553,f6a751a8405791cae42c50011af05a691b578e45c30b239b946b608d0206c2a6,320,240
train/organic/organic_train_v9_aug_029.jpg,train,organic,2,v9_augmentation,train/organic/esp32-cam-2026-08-01T09-25-50-582Z.jpg,esp32-cam-2026-08-01T09-25-50-582Z,organic/esp32-cam-2026-08-01T09-25-50-582Z,lime_1,False,8f06e8d3e7c81da8f3edc59d00bb19f97436edcc72655596dd5c8dcf1d62a005,f6a751a8405791cae42c50011af05a691b578e45c30b239b946b608d0206c2a6,320,240
train/paper/paper_train_existing_aug_001.jpg,train,paper,0,existing_augmentation,train/paper/paper_005__aug_v2_01.jpg,paper_005__aug_v2_01,paper/paper_005,paper_legacy_varied_pose,False,b123b697449e15c5ff9c9cb3385a48b2639acb7b8841ea81432e8dfcd0a708de,b123b697449e15c5ff9c9cb3385a48b2639acb7b8841ea81432e8dfcd0a708de,320,240
train/paper/paper_train_existing_aug_002.jpg,train,paper,0,existing_augmentation,train/paper/paper_005__aug_v2_02.jpg,paper_005__aug_v2_02,paper/paper_005,paper_legacy_varied_pose,False,0d0faedc3bfa880d3da28a3ac7d392b9510cdba0a29c660b4b25f54770489c10,0d0faedc3bfa880d3da28a3ac7d392b9510cdba0a29c660b4b25f54770489c10,320,240
train/paper/paper_train_existing_aug_003.jpg,train,paper,0,existing_augmentation,train/paper/paper_005__aug_v2_03.jpg,paper_005__aug_v2_03,paper/paper_005,paper_legacy_varied_pose,False,ce00b09089b7a449802d9e20c3c3bd7bb63708002f2d6c0d771c739c3c39eb22,ce00b09089b7a449802d9e20c3c3bd7bb63708002f2d6c0d771c739c3c39eb22,320,240
train/paper/paper_train_existing_aug_004.jpg,train,paper,0,existing_augmentation,train/paper/paper_005__aug_v2_04.jpg,paper_005__aug_v2_04,paper/paper_005,paper_legacy_varied_pose,False,c7d15ebd9f16a0feb0be17e3d998da1c47bbe0aed2ec617a6fadf7aa5dd197ea,c7d15ebd9f16a0feb0be17e3d998da1c47bbe0aed2ec617a6fadf7aa5dd197ea,320,240
train/paper/paper_train_existing_aug_005.jpg,train,paper,0,existing_augmentation,train/paper/paper_005__aug_v2_05.jpg,paper_005__aug_v2_05,paper/paper_005,paper_legacy_varied_pose,False,ede31b8eb4f72df632a1c14da31b052ec8b5b16aa361d8bbb6017cfe5577a99a,ede31b8eb4f72df632a1c14da31b052ec8b5b16aa361d8bbb6017cfe5577a99a,320,240
train/paper/paper_train_existing_aug_006.jpg,train,paper,0,existing_augmentation,train/paper/paper_005__aug_v2_06.jpg,paper_005__aug_v2_06,paper/paper_005,paper_legacy_varied_pose,False,5c5dd0ea4592d4cd0adbe94b6d026d894508a83a1e46dc940a6ed4ffcbc87cd7,5c5dd0ea4592d4cd0adbe94b6d026d894508a83a1e46dc940a6ed4ffcbc87cd7,320,240
train/paper/paper_train_existing_aug_007.jpg,train,paper,0,existing_augmentation,train/paper/paper_005__aug_v2_07.jpg,paper_005__aug_v2_07,paper/paper_005,paper_legacy_varied_pose,False,f2262882b09838087018499271c28a0bd02dcdc248b30900c9e4f6a0852e1499,f2262882b09838087018499271c28a0bd02dcdc248b30900c9e4f6a0852e1499,320,240
train/paper/paper_train_existing_aug_008.jpg,train,paper,0,existing_augmentation,validation/paper/paper_005__aug_v2_08.jpg,paper_005__aug_v2_08,paper/paper_005,paper_legacy_varied_pose,False,06f889fc367ebf524f788f236ad557ee70898c492d2b240426c8920f362df82a,06f889fc367ebf524f788f236ad557ee70898c492d2b240426c8920f362df82a,320,240
train/paper/paper_train_existing_aug_009.jpg,train,paper,0,existing_augmentation,validation/paper/paper_005__aug_v2_09.jpg,paper_005__aug_v2_09,paper/paper_005,paper_legacy_varied_pose,False,221472f14b694c0074de6c0275a7ebe47ac1d836f523cc47fc462e3e42943832,221472f14b694c0074de6c0275a7ebe47ac1d836f523cc47fc462e3e42943832,320,240
train/paper/paper_train_existing_aug_010.jpg,train,paper,0,existing_augmentation,train/paper/paper_006__aug_v2_01.jpg,paper_006__aug_v2_01,paper/paper_006,paper_legacy_varied_pose,False,a488113a3f284c41e284380009a4e8f7cbe4d306fa065441ce2a5e62247e8458,a488113a3f284c41e284380009a4e8f7cbe4d306fa065441ce2a5e62247e8458,320,240
train/paper/paper_train_existing_aug_011.jpg,train,paper,0,existing_augmentation,train/paper/paper_006__aug_v2_02.jpg,paper_006__aug_v2_02,paper/paper_006,paper_legacy_varied_pose,False,bd474686741557b30159bf594a5aaf512fd43fdf2949123947113ba9ae13db65,bd474686741557b30159bf594a5aaf512fd43fdf2949123947113ba9ae13db65,320,240
train/paper/paper_train_existing_aug_012.jpg,train,paper,0,existing_augmentation,train/paper/paper_006__aug_v2_03.jpg,paper_006__aug_v2_03,paper/paper_006,paper_legacy_varied_pose,False,9dcca234d94f4e8bdb0e91ada24c840c72a90383b3959a85f17debf345360a0a,9dcca234d94f4e8bdb0e91ada24c840c72a90383b3959a85f17debf345360a0a,320,240
train/paper/paper_train_existing_aug_013.jpg,train,paper,0,existing_augmentation,train/paper/paper_006__aug_v2_04.jpg,paper_006__aug_v2_04,paper/paper_006,paper_legacy_varied_pose,False,f16030fa3d42526bd7c01b7b9eb5ff2e739ce79d7610503cf1be7c6d7b60e101,f16030fa3d42526bd7c01b7b9eb5ff2e739ce79d7610503cf1be7c6d7b60e101,320,240
train/paper/paper_train_existing_aug_014.jpg,train,paper,0,existing_augmentation,train/paper/paper_006__aug_v2_05.jpg,paper_006__aug_v2_05,paper/paper_006,paper_legacy_varied_pose,False,7eb008340f012c522732d8851955477305a44fbf26b81cbd6744da1739059faa,7eb008340f012c522732d8851955477305a44fbf26b81cbd6744da1739059faa,320,240
train/paper/paper_train_existing_aug_015.jpg,train,paper,0,existing_augmentation,train/paper/paper_006__aug_v2_06.jpg,paper_006__aug_v2_06,paper/paper_006,paper_legacy_varied_pose,False,fcb174417c43762af304c964e3b2b725cf78b2efa150cd2687656611ff4a9a50,fcb174417c43762af304c964e3b2b725cf78b2efa150cd2687656611ff4a9a50,320,240
train/paper/paper_train_existing_aug_016.jpg,train,paper,0,existing_augmentation,train/paper/paper_006__aug_v2_07.jpg,paper_006__aug_v2_07,paper/paper_006,paper_legacy_varied_pose,False,a06ca0197ca1ede06b0a69fff3f00fb8c08bbdf19f48803f0d0595fe81264cba,a06ca0197ca1ede06b0a69fff3f00fb8c08bbdf19f48803f0d0595fe81264cba,320,240
train/paper/paper_train_existing_aug_017.jpg,train,paper,0,existing_augmentation,train/paper/paper_006__aug_v2_08.jpg,paper_006__aug_v2_08,paper/paper_006,paper_legacy_varied_pose,False,b58dd3d5de3e2e626c2477bbcf6431d45978c424690c360ed6c4fc127ed05f41,b58dd3d5de3e2e626c2477bbcf6431d45978c424690c360ed6c4fc127ed05f41,320,240
train/paper/paper_train_existing_aug_018.jpg,train,paper,0,existing_augmentation,train/paper/paper_006__aug_v2_09.jpg,paper_006__aug_v2_09,paper/paper_006,paper_legacy_varied_pose,False,3729e0a5f0b0e98103bd12c8c9ec17944b7afa16b068ef7404d65ba39f8e7439,3729e0a5f0b0e98103bd12c8c9ec17944b7afa16b068ef7404d65ba39f8e7439,320,240
train/paper/paper_train_existing_aug_019.jpg,train,paper,0,existing_augmentation,train/paper/paper_007__aug_v2_01.jpg,paper_007__aug_v2_01,paper/paper_007,paper_legacy_varied_pose,False,519421bb69daa736939d6c93c7d9271f8bd24a6a7424d68e1b531f1990e7ed2d,519421bb69daa736939d6c93c7d9271f8bd24a6a7424d68e1b531f1990e7ed2d,320,240
train/paper/paper_train_existing_aug_020.jpg,train,paper,0,existing_augmentation,train/paper/paper_007__aug_v2_02.jpg,paper_007__aug_v2_02,paper/paper_007,paper_legacy_varied_pose,False,9b5c65923faa36ad4f0d4fae5ba26ede1968cb1077cc064c08856f6d15f2649b,9b5c65923faa36ad4f0d4fae5ba26ede1968cb1077cc064c08856f6d15f2649b,320,240
train/paper/paper_train_existing_aug_021.jpg,train,paper,0,existing_augmentation,train/paper/paper_007__aug_v2_03.jpg,paper_007__aug_v2_03,paper/paper_007,paper_legacy_varied_pose,False,84bbbbef08f6b00f1478839c4bc4c028eb8994cfd0defd36e895af160ae77a93,84bbbbef08f6b00f1478839c4bc4c028eb8994cfd0defd36e895af160ae77a93,320,240
train/paper/paper_train_existing_aug_022.jpg,train,paper,0,existing_augmentation,train/paper/paper_007__aug_v2_04.jpg,paper_007__aug_v2_04,paper/paper_007,paper_legacy_varied_pose,False,b86fb2955e7b6f61f6012517434451fea401468cbb566adac6f62f7721f1192e,b86fb2955e7b6f61f6012517434451fea401468cbb566adac6f62f7721f1192e,320,240
train/paper/paper_train_existing_aug_023.jpg,train,paper,0,existing_augmentation,train/paper/paper_007__aug_v2_05.jpg,paper_007__aug_v2_05,paper/paper_007,paper_legacy_varied_pose,False,de965e5ba0f09e71615fa2b4b3deef0931d32cd181ba3744c05e7fd71a59b964,de965e5ba0f09e71615fa2b4b3deef0931d32cd181ba3744c05e7fd71a59b964,320,240
train/paper/paper_train_existing_aug_024.jpg,train,paper,0,existing_augmentation,train/paper/paper_007__aug_v2_06.jpg,paper_007__aug_v2_06,paper/paper_007,paper_legacy_varied_pose,False,450a6970adf9ef33b9c4743a16b7a2b2144e37d307aa4c0fbc123f8354f6fa8d,450a6970adf9ef33b9c4743a16b7a2b2144e37d307aa4c0fbc123f8354f6fa8d,320,240
train/paper/paper_train_existing_aug_025.jpg,train,paper,0,existing_augmentation,train/paper/paper_007__aug_v2_07.jpg,paper_007__aug_v2_07,paper/paper_007,paper_legacy_varied_pose,False,6fab64c4980da518f9ec10c24d2efd421753657f493da21c074a8297d1ec10c8,6fab64c4980da518f9ec10c24d2efd421753657f493da21c074a8297d1ec10c8,320,240
train/paper/paper_train_existing_aug_026.jpg,train,paper,0,existing_augmentation,train/paper/paper_007__aug_v2_08.jpg,paper_007__aug_v2_08,paper/paper_007,paper_legacy_varied_pose,False,dd73359ac848d96dcdfb428118936b8ad94707dd2cbf2e58791036d7517ca78d,dd73359ac848d96dcdfb428118936b8ad94707dd2cbf2e58791036d7517ca78d,320,240
train/paper/paper_train_existing_aug_027.jpg,train,paper,0,existing_augmentation,train/paper/paper_007__aug_v2_09.jpg,paper_007__aug_v2_09,paper/paper_007,paper_legacy_varied_pose,False,611a41308c9db92b05c95955f0b1a85842ecb460e5069e5a1a87ac099f764221,611a41308c9db92b05c95955f0b1a85842ecb460e5069e5a1a87ac099f764221,320,240
train/paper/paper_train_existing_aug_028.jpg,train,paper,0,existing_augmentation,train/paper/v4_paper_c69d7f7a3f888135f4ea88c7.jpg,v4_paper_c69d7f7a3f888135f4ea88c7,paper/paper_031,paper_legacy_varied_pose,False,c69d7f7a3f888135f4ea88c7a238d85ed1e772623385d406f868df164471b26f,c69d7f7a3f888135f4ea88c7a238d85ed1e772623385d406f868df164471b26f,320,240
train/paper/paper_train_existing_aug_029.jpg,train,paper,0,existing_augmentation,train/paper/v4_paper_c9a27b6690ad2bc9c0d108fa.jpg,v4_paper_c9a27b6690ad2bc9c0d108fa,paper/paper_040,paper_legacy_varied_pose,False,c9a27b6690ad2bc9c0d108faeea49704a3cc17b29afbb5825af8937d0df8aa43,c9a27b6690ad2bc9c0d108faeea49704a3cc17b29afbb5825af8937d0df8aa43,320,240
train/paper/paper_train_existing_aug_030.jpg,train,paper,0,existing_augmentation,train/paper/v4_paper_c60cff60ecd71ff980a5921a.jpg,v4_paper_c60cff60ecd71ff980a5921a,paper/paper_043,paper_legacy_varied_pose,False,c60cff60ecd71ff980a5921aa7c88570e780aaf9e3a0ffdf13bca4203ec7756f,c60cff60ecd71ff980a5921aa7c88570e780aaf9e3a0ffdf13bca4203ec7756f,320,240
train/paper/paper_train_original_001.jpg,train,paper,0,original,train/paper/esp32-cam-2026-08-01T09-20-57-593Z.jpg,esp32-cam-2026-08-01T09-20-57-593Z,paper/esp32-cam-2026-08-01T09-20-57-593Z,paper_esp32_varied_pose,False,081ad6518e7d8f7fa87b1a411a8f0d3ea7863efad9a07879bc514d2779a2530e,081ad6518e7d8f7fa87b1a411a8f0d3ea7863efad9a07879bc514d2779a2530e,320,240
train/paper/paper_train_original_002.jpg,train,paper,0,original,train/paper/esp32-cam-2026-08-01T09-21-24-094Z.jpg,esp32-cam-2026-08-01T09-21-24-094Z,paper/esp32-cam-2026-08-01T09-21-24-094Z,paper_esp32_varied_pose,False,921b863adcedb4f12c41594bbbdc88799c85a3bf95f8570cf340e553827fd8af,921b863adcedb4f12c41594bbbdc88799c85a3bf95f8570cf340e553827fd8af,320,240
train/paper/paper_train_original_003.jpg,train,paper,0,original,train/paper/esp32-cam-2026-08-01T09-21-33-812Z.jpg,esp32-cam-2026-08-01T09-21-33-812Z,paper/esp32-cam-2026-08-01T09-21-33-812Z,paper_esp32_varied_pose,False,b0435577d198e0906201d0df51d06ad0fa55297adfca45656e68cf070b5db24d,b0435577d198e0906201d0df51d06ad0fa55297adfca45656e68cf070b5db24d,320,240
train/paper/paper_train_original_004.jpg,train,paper,0,original,train/paper/esp32-cam-2026-08-01T09-21-42-352Z.jpg,esp32-cam-2026-08-01T09-21-42-352Z,paper/esp32-cam-2026-08-01T09-21-42-352Z,paper_esp32_varied_pose,False,d0ff8219f51d2c3083ecc3c3178e0b67d99bb4685e4840bff24ae6f80012fa85,d0ff8219f51d2c3083ecc3c3178e0b67d99bb4685e4840bff24ae6f80012fa85,320,240
train/paper/paper_train_original_005.jpg,train,paper,0,original,train/paper/esp32-cam-2026-08-01T09-21-50-789Z.jpg,esp32-cam-2026-08-01T09-21-50-789Z,paper/esp32-cam-2026-08-01T09-21-50-789Z,paper_esp32_varied_pose,False,9f8ce46b89f6c1d2d8f773f804495b1071d027e3210369433b94e0b5f12f493c,9f8ce46b89f6c1d2d8f773f804495b1071d027e3210369433b94e0b5f12f493c,320,240
train/paper/paper_train_original_006.jpg,train,paper,0,original,train/paper/esp32-cam-2026-08-01T09-22-43-217Z.jpg,esp32-cam-2026-08-01T09-22-43-217Z,paper/esp32-cam-2026-08-01T09-22-43-217Z,paper_esp32_varied_pose,False,c5de49090842e9cb90a45eb19d869b05783a95fe8c0ddffb8dfb757572f621eb,c5de49090842e9cb90a45eb19d869b05783a95fe8c0ddffb8dfb757572f621eb,320,240
train/paper/paper_train_original_007.jpg,train,paper,0,original,train/paper/paper_005.jpg,paper_005,paper/paper_005,paper_legacy_varied_pose,False,7868ba4bdf82c2b5122271659dc6d39467e49f3b8964f917ccb307978d161030,7868ba4bdf82c2b5122271659dc6d39467e49f3b8964f917ccb307978d161030,320,240
train/paper/paper_train_original_008.jpg,train,paper,0,original,train/paper/paper_006.jpg,paper_006,paper/paper_006,paper_legacy_varied_pose,False,f3d894a59de8cd893f8088938ef609e581276f663f697ba79a43d9d21ee79fa4,f3d894a59de8cd893f8088938ef609e581276f663f697ba79a43d9d21ee79fa4,320,240
train/paper/paper_train_original_009.jpg,train,paper,0,original,train/paper/paper_007.jpg,paper_007,paper/paper_007,paper_legacy_varied_pose,False,76d8e7cfdd09c5c52d78fa80f9d986b6020210e74faa6889e700bc4c83643d6e,76d8e7cfdd09c5c52d78fa80f9d986b6020210e74faa6889e700bc4c83643d6e,320,240
train/paper/paper_train_original_010.jpg,train,paper,0,original,train/paper/v4_paper_c181c1c138736cd4e9f9bffc.jpg,v4_paper_c181c1c138736cd4e9f9bffc,paper/paper_048,paper_legacy_varied_pose,False,c181c1c138736cd4e9f9bffcdd9c0a997c471f9faf7d840e7c270a03ae54d185,c181c1c138736cd4e9f9bffcdd9c0a997c471f9faf7d840e7c270a03ae54d185,320,240
train/paper/paper_train_v9_aug_001.jpg,train,paper,0,v9_augmentation,train/paper/esp32-cam-2026-08-01T09-20-57-593Z.jpg,esp32-cam-2026-08-01T09-20-57-593Z,paper/esp32-cam-2026-08-01T09-20-57-593Z,paper_esp32_varied_pose,False,ce3cc04ba9c2518bcbf2969e4fda93b496ae1736c464c27c4064c986506bd562,081ad6518e7d8f7fa87b1a411a8f0d3ea7863efad9a07879bc514d2779a2530e,320,240
train/paper/paper_train_v9_aug_002.jpg,train,paper,0,v9_augmentation,train/paper/esp32-cam-2026-08-01T09-20-57-593Z.jpg,esp32-cam-2026-08-01T09-20-57-593Z,paper/esp32-cam-2026-08-01T09-20-57-593Z,paper_esp32_varied_pose,False,e33b1e380d146b056dbc2e8b85acba16745eac7a17acb295ded65a0c8b2e8f9d,081ad6518e7d8f7fa87b1a411a8f0d3ea7863efad9a07879bc514d2779a2530e,320,240
train/paper/paper_train_v9_aug_003.jpg,train,paper,0,v9_augmentation,train/paper/esp32-cam-2026-08-01T09-21-24-094Z.jpg,esp32-cam-2026-08-01T09-21-24-094Z,paper/esp32-cam-2026-08-01T09-21-24-094Z,paper_esp32_varied_pose,False,5c569409723ca25ea9cf3496a39f25604bda6de769962392b99c1597e7f77570,921b863adcedb4f12c41594bbbdc88799c85a3bf95f8570cf340e553827fd8af,320,240
train/paper/paper_train_v9_aug_004.jpg,train,paper,0,v9_augmentation,train/paper/esp32-cam-2026-08-01T09-21-33-812Z.jpg,esp32-cam-2026-08-01T09-21-33-812Z,paper/esp32-cam-2026-08-01T09-21-33-812Z,paper_esp32_varied_pose,False,665af3f2381cd1d67e9ce6ffcc360ae1cc873d5f467ce94ab69bae3a9650c8e2,b0435577d198e0906201d0df51d06ad0fa55297adfca45656e68cf070b5db24d,320,240
train/paper/paper_train_v9_aug_005.jpg,train,paper,0,v9_augmentation,train/paper/esp32-cam-2026-08-01T09-21-42-352Z.jpg,esp32-cam-2026-08-01T09-21-42-352Z,paper/esp32-cam-2026-08-01T09-21-42-352Z,paper_esp32_varied_pose,False,00a5e9ac634ed1ee91f6e9fc7e872b0a479ea175813b038f28ccaa1ebf04a585,d0ff8219f51d2c3083ecc3c3178e0b67d99bb4685e4840bff24ae6f80012fa85,320,240
train/paper/paper_train_v9_aug_006.jpg,train,paper,0,v9_augmentation,train/paper/esp32-cam-2026-08-01T09-21-50-789Z.jpg,esp32-cam-2026-08-01T09-21-50-789Z,paper/esp32-cam-2026-08-01T09-21-50-789Z,paper_esp32_varied_pose,False,1097222808c854e705e9a9a9e49d07d4f621d2376d9be82069fe2c9dbf23ab1d,9f8ce46b89f6c1d2d8f773f804495b1071d027e3210369433b94e0b5f12f493c,320,240
train/paper/paper_train_v9_aug_007.jpg,train,paper,0,v9_augmentation,train/paper/esp32-cam-2026-08-01T09-22-43-217Z.jpg,esp32-cam-2026-08-01T09-22-43-217Z,paper/esp32-cam-2026-08-01T09-22-43-217Z,paper_esp32_varied_pose,False,a9c0a411426f8895842d842f0705cb3fa440859db30e4381b42f099f6c549669,c5de49090842e9cb90a45eb19d869b05783a95fe8c0ddffb8dfb757572f621eb,320,240
train/paper/paper_train_v9_aug_008.jpg,train,paper,0,v9_augmentation,train/paper/esp32-cam-2026-08-01T09-22-43-217Z.jpg,esp32-cam-2026-08-01T09-22-43-217Z,paper/esp32-cam-2026-08-01T09-22-43-217Z,paper_esp32_varied_pose,False,75c3b588bafd54851ac7455900828bfd3f4220a33f1beb146733e768120dbca7,c5de49090842e9cb90a45eb19d869b05783a95fe8c0ddffb8dfb757572f621eb,320,240
train/paper/paper_train_v9_aug_009.jpg,train,paper,0,v9_augmentation,train/paper/esp32-cam-2026-08-01T09-20-57-593Z.jpg,esp32-cam-2026-08-01T09-20-57-593Z,paper/esp32-cam-2026-08-01T09-20-57-593Z,paper_esp32_varied_pose,False,d22d0c6c90aa3f69315b9564298b27d770f395567a925b6165780eb81af3b070,081ad6518e7d8f7fa87b1a411a8f0d3ea7863efad9a07879bc514d2779a2530e,320,240
train/paper/paper_train_v9_aug_010.jpg,train,paper,0,v9_augmentation,train/paper/esp32-cam-2026-08-01T09-20-57-593Z.jpg,esp32-cam-2026-08-01T09-20-57-593Z,paper/esp32-cam-2026-08-01T09-20-57-593Z,paper_esp32_varied_pose,False,e17ff8d6b901b50c68a16a3f438f2f9ea28206ccedd5acdff5a954bb372e4bef,081ad6518e7d8f7fa87b1a411a8f0d3ea7863efad9a07879bc514d2779a2530e,320,240
train/paper/paper_train_v9_aug_011.jpg,train,paper,0,v9_augmentation,train/paper/esp32-cam-2026-08-01T09-20-57-593Z.jpg,esp32-cam-2026-08-01T09-20-57-593Z,paper/esp32-cam-2026-08-01T09-20-57-593Z,paper_esp32_varied_pose,False,31689addcce8b822f2e9c32a045c1a5072dbb8c5fc3f1cdd81654d541a788a9d,081ad6518e7d8f7fa87b1a411a8f0d3ea7863efad9a07879bc514d2779a2530e,320,240
train/paper/paper_train_v9_aug_013.jpg,train,paper,0,v9_augmentation,train/paper/esp32-cam-2026-08-01T09-21-24-094Z.jpg,esp32-cam-2026-08-01T09-21-24-094Z,paper/esp32-cam-2026-08-01T09-21-24-094Z,paper_esp32_varied_pose,False,b64f9f9bca70a721f13945efebe9c56fdab16b5307919ccc14598dd5ba7e062e,921b863adcedb4f12c41594bbbdc88799c85a3bf95f8570cf340e553827fd8af,320,240
train/paper/paper_train_v9_aug_014.jpg,train,paper,0,v9_augmentation,train/paper/esp32-cam-2026-08-01T09-21-24-094Z.jpg,esp32-cam-2026-08-01T09-21-24-094Z,paper/esp32-cam-2026-08-01T09-21-24-094Z,paper_esp32_varied_pose,False,130dbf0d87742cdfb5d29137fa94e8c7405003a21e9a4542a7fe16cdbc076008,921b863adcedb4f12c41594bbbdc88799c85a3bf95f8570cf340e553827fd8af,320,240
train/paper/paper_train_v9_aug_015.jpg,train,paper,0,v9_augmentation,train/paper/esp32-cam-2026-08-01T09-21-24-094Z.jpg,esp32-cam-2026-08-01T09-21-24-094Z,paper/esp32-cam-2026-08-01T09-21-24-094Z,paper_esp32_varied_pose,False,07e180d1a2e1becf90a6c635227ecb09af7a857b773cd4a98af580652bba9138,921b863adcedb4f12c41594bbbdc88799c85a3bf95f8570cf340e553827fd8af,320,240
train/paper/paper_train_v9_aug_016.jpg,train,paper,0,v9_augmentation,train/paper/esp32-cam-2026-08-01T09-21-24-094Z.jpg,esp32-cam-2026-08-01T09-21-24-094Z,paper/esp32-cam-2026-08-01T09-21-24-094Z,paper_esp32_varied_pose,False,fbc1ddfcfae996dcb301efd7cf5566737fa7e37eb257d683c46f1a0c3c4cca8e,921b863adcedb4f12c41594bbbdc88799c85a3bf95f8570cf340e553827fd8af,320,240
train/paper/paper_train_v9_aug_017.jpg,train,paper,0,v9_augmentation,train/paper/esp32-cam-2026-08-01T09-21-24-094Z.jpg,esp32-cam-2026-08-01T09-21-24-094Z,paper/esp32-cam-2026-08-01T09-21-24-094Z,paper_esp32_varied_pose,False,2a028c6057842ffb0d4c1dc52e2dd0d5380b189da0d59efb2e4445b36f4abf0d,921b863adcedb4f12c41594bbbdc88799c85a3bf95f8570cf340e553827fd8af,320,240
train/paper/paper_train_v9_aug_018.jpg,train,paper,0,v9_augmentation,train/paper/esp32-cam-2026-08-01T09-21-33-812Z.jpg,esp32-cam-2026-08-01T09-21-33-812Z,paper/esp32-cam-2026-08-01T09-21-33-812Z,paper_esp32_varied_pose,False,960a361d468d7aa6c8b317192aa8b1592954d4fc0329604a653b1e5e80fd3800,b0435577d198e0906201d0df51d06ad0fa55297adfca45656e68cf070b5db24d,320,240
train/paper/paper_train_v9_aug_019.jpg,train,paper,0,v9_augmentation,train/paper/esp32-cam-2026-08-01T09-21-33-812Z.jpg,esp32-cam-2026-08-01T09-21-33-812Z,paper/esp32-cam-2026-08-01T09-21-33-812Z,paper_esp32_varied_pose,False,2db8653b33ad3e61c07c3898aae463191803cd2b1ec0e4eae20faa1b702f7262,b0435577d198e0906201d0df51d06ad0fa55297adfca45656e68cf070b5db24d,320,240
train/paper/paper_train_v9_aug_020.jpg,train,paper,0,v9_augmentation,train/paper/esp32-cam-2026-08-01T09-21-33-812Z.jpg,esp32-cam-2026-08-01T09-21-33-812Z,paper/esp32-cam-2026-08-01T09-21-33-812Z,paper_esp32_varied_pose,False,5659d62ce94a8d815232cbfef42c3b7bb65c5fe1409cb35eb6832acafbb9766e,b0435577d198e0906201d0df51d06ad0fa55297adfca45656e68cf070b5db24d,320,240
train/paper/paper_train_v9_aug_021.jpg,train,paper,0,v9_augmentation,train/paper/esp32-cam-2026-08-01T09-21-33-812Z.jpg,esp32-cam-2026-08-01T09-21-33-812Z,paper/esp32-cam-2026-08-01T09-21-33-812Z,paper_esp32_varied_pose,False,44916ea4a5add985b98d1cdc65c7eb4992458a3bd3a30a80b20bdb9866376342,b0435577d198e0906201d0df51d06ad0fa55297adfca45656e68cf070b5db24d,320,240
train/paper/paper_train_v9_aug_022.jpg,train,paper,0,v9_augmentation,train/paper/esp32-cam-2026-08-01T09-21-33-812Z.jpg,esp32-cam-2026-08-01T09-21-33-812Z,paper/esp32-cam-2026-08-01T09-21-33-812Z,paper_esp32_varied_pose,False,465cf44d57392ce64c348093812293fa37979a177d27a12c3fc634bfd732cc01,b0435577d198e0906201d0df51d06ad0fa55297adfca45656e68cf070b5db24d,320,240
train/paper/paper_train_v9_aug_023.jpg,train,paper,0,v9_augmentation,train/paper/esp32-cam-2026-08-01T09-21-42-352Z.jpg,esp32-cam-2026-08-01T09-21-42-352Z,paper/esp32-cam-2026-08-01T09-21-42-352Z,paper_esp32_varied_pose,False,cfe4bf05201da550b4fbb38f5ceb71417d50d5a2aa705e2cee9f91a71ccd2a1a,d0ff8219f51d2c3083ecc3c3178e0b67d99bb4685e4840bff24ae6f80012fa85,320,240
train/paper/paper_train_v9_aug_024.jpg,train,paper,0,v9_augmentation,train/paper/esp32-cam-2026-08-01T09-21-42-352Z.jpg,esp32-cam-2026-08-01T09-21-42-352Z,paper/esp32-cam-2026-08-01T09-21-42-352Z,paper_esp32_varied_pose,False,076020a986ae44aa77046c99de653594e5081714409d78f3f9198309cefe0e38,d0ff8219f51d2c3083ecc3c3178e0b67d99bb4685e4840bff24ae6f80012fa85,320,240
train/paper/paper_train_v9_aug_025.jpg,train,paper,0,v9_augmentation,train/paper/esp32-cam-2026-08-01T09-21-42-352Z.jpg,esp32-cam-2026-08-01T09-21-42-352Z,paper/esp32-cam-2026-08-01T09-21-42-352Z,paper_esp32_varied_pose,False,af820724e69579a0c2db6772808b63b878506ed8632f9604d1ea2e2a781afebd,d0ff8219f51d2c3083ecc3c3178e0b67d99bb4685e4840bff24ae6f80012fa85,320,240
